shot_id,batch,clip,clip_title,scene_id,camera,asset_type,priority,pure_prompt,negative_prompt,story_stage,stage_name,spatial_lock
MSB160,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,end_frame,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB160.png. Panel MSB160, Clip 17 接起电话, time 04:47. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_03_RECEIVER_INSERT. Shot size: 中近景. Beat: 听筒贴耳. Visual focus: 小川把听筒贴近耳边，眼睛看向空处. Character focus: 小川. Expression: 像听见不该听的东西. Blocking and motion: 手停在耳边. Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB160.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB161,B06,17,接起电话,SCN_PHONE,CAM_PHONE_03_RECEIVER_INSERT,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB161.png. Panel MSB161, Clip 17 接起电话, time 04:48. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_03_RECEIVER_INSERT. Shot size: 近景. Beat: 声音进入身体. Visual focus: 小川脸部微微僵住，暖光与冷绿在脸上分裂. Character focus: 小川. Expression: 被系统接入. Blocking and motion: 完全静止一拍. Continuity anchors: 旧电话听筒、暖白光、冷绿背景边缘、小川颤抖的手、电话线. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 智能手机、现代电缆、手指畸形、镜头漂移、突然科幻化. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB161.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB162,B06,18,电子化,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,start_frame,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB162.png. Panel MSB162, Clip 18 电子化, time 04:50. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 特写. Beat: 电话线起扫描. Visual focus: 电话线表面出现细微 CRT 扫描线，不是科幻电流. Character focus: 电话线. Expression: 无人物，变化起点. Blocking and motion: 线条轻闪. Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 绿色代码雨、未来城市、机器人化、突然换成3D游戏、主角离开电话亭. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB162.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB163,B06,18,电子化,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB163.png. Panel MSB163, Clip 18 电子化, time 04:52. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 近景. Beat: 扫描到手腕. Visual focus: 扫描线从听筒沿电话线到小川手腕，手仍颤. Character focus: 小川/电话线. Expression: 惊住. Blocking and motion: 不移动位置. Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 绿色代码雨、未来城市、机器人化、突然换成3D游戏、主角离开电话亭. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB163.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB164,B06,18,电子化,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB164.png. Panel MSB164, Clip 18 电子化, time 04:54. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 近景. Beat: 红领巾色块化. Visual focus: 小川红领巾边缘出现低分辨率色块，但脸仍真实. Character focus: 小川. Expression: 恐惧凝固. Blocking and motion: 像素从边缘开始. Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 绿色代码雨、未来城市、机器人化、突然换成3D游戏、主角离开电话亭. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB164.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB165,B06,18,电子化,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,B,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB165.png. Panel MSB165, Clip 18 电子化, time 04:56. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 中近景. Beat: 书包变色块. Visual focus: 浅绿色书包边缘被像素块切开，身份锚点保留. Character focus: 小川/书包. Expression: 不明所以. Blocking and motion: 身体不动. Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 绿色代码雨、未来城市、机器人化、突然换成3D游戏、主角离开电话亭. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB165.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB166,B06,18,电子化,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB166.png. Panel MSB166, Clip 18 电子化, time 04:59. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 中景. Beat: 走廊边缘分裂. Visual focus: 电话亭后方走廊墙砖和灯管边缘开始色彩错位. Character focus: 环境. Expression: 空间被重写. Blocking and motion: locked-off. Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 绿色代码雨、未来城市、机器人化、突然换成3D游戏、主角离开电话亭. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB166.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB167,B06,18,电子化,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB167.png. Panel MSB167, Clip 18 电子化, time 05:01. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 近景. Beat: 脸部半电子化. Visual focus: 小川半张脸仍真实，半张脸被扫描线切割. Character focus: 小川. Expression: 被吞没但仍是孩子. Blocking and motion: 保持同一脸. Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 绿色代码雨、未来城市、机器人化、突然换成3D游戏、主角离开电话亭. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB167.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB168,B06,18,电子化,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,end_frame,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB168.png. Panel MSB168, Clip 18 电子化, time 05:03. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 远景. Beat: 纵深展平前. Visual focus: 走廊纵深像纸片一样被压平，电话亭位置仍在深处. Character focus: 环境/电话亭. Expression: 临界转换. Blocking and motion: 空间压平. Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 绿色代码雨、未来城市、机器人化、突然换成3D游戏、主角离开电话亭. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB168.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB169,B06,18,电子化,SCN_PHONE,CAM_PHONE_02_APPROACH_CLOSE,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B06/WB2_PHONE_MSB169.png. Panel MSB169, Clip 18 电子化, time 05:05. Scene lock: SCN_PHONE. Camera reference: CAM_PHONE_02_APPROACH_CLOSE. Shot size: 全景. Beat: 像素闪白. Visual focus: CRT 扫描线和像素块闪白，作为进入 8-bit 的隐藏剪辑. Character focus: 环境/小川. Expression: 不可逆转场. Blocking and motion: 强光但不换主题. Continuity anchors: 电话线、CRT 扫描线、主角身体轮廓、电话亭固定、走廊边缘像素化. Story stage: S7_PHONE_ELECTRONICIZATION / phone electronicization. Character stage lock: Xiao Chuan is pulled into electronicization and pixel slicing.. Wardrobe state: Keep S6 dirt while adding scanline edges, pixel blocks, and color-channel separation.. Emotion state: Fear becomes blank focus, as if the world is parsing him.. Environment stage lock: The phone booth stays fixed while the real space flattens into electronic layers.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 绿色代码雨、未来城市、机器人化、突然换成3D游戏、主角离开电话亭. Do not replace identity anchors with generic sci-fi; keep it 1990s arcade-electronic.",S7_PHONE_ELECTRONICIZATION,phone electronicization,"Follow whitebox_renders_v2/B06/WB2_PHONE_MSB169.png; preserve axis, scale, foreground/midground/background, and subject blocking."
