shot_id,batch,clip,clip_title,scene_id,camera,asset_type,priority,pure_prompt,negative_prompt,story_stage,stage_name,spatial_lock
MSB040,B02,05,哥哥打赢老大,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB040.png. Panel MSB040, Clip 05 哥哥打赢老大, time 01:09. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Shot size: 近景. Beat: 彬子挑衅侧脸. Visual focus: 彬子侧脸被 CRT 光照亮，嘴角歪，眼睛从下往上瞪. Character focus: 彬子. Expression: 挑衅，觉得必赢. Blocking and motion: 下巴前顶. Continuity anchors: 哥哥左侧，彬子右侧，街霸屏幕居中，CRT 胜利红光，主角旁观. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 现实拳脚打斗、主角参与对战、屏幕变现代游戏、胜利过度欢乐. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB040.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB041,B02,05,哥哥打赢老大,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,storyboard,B,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB041.png. Panel MSB041, Clip 05 哥哥打赢老大, time 01:11. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Shot size: 近景. Beat: 小川看哥哥. Visual focus: 小川不看屏幕，先看阿磊脸色，试图判断能不能高兴. Character focus: 小川. Expression: 期待但谨慎. Blocking and motion: 攥书包带更紧. Continuity anchors: 哥哥左侧，彬子右侧，街霸屏幕居中，CRT 胜利红光，主角旁观. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 现实拳脚打斗、主角参与对战、屏幕变现代游戏、胜利过度欢乐. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB041.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB042,B02,05,哥哥打赢老大,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,storyboard,B,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB042.png. Panel MSB042, Clip 05 哥哥打赢老大, time 01:13. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Shot size: 特写. Beat: 屏幕战斗闪白. Visual focus: 街霸屏幕出现强烈攻击闪光，不需要真实游戏版权细节. Character focus: 街机屏幕. Expression: 激烈但仍在游戏内. Blocking and motion: CRT 闪烁. Continuity anchors: 哥哥左侧，彬子右侧，街霸屏幕居中，CRT 胜利红光，主角旁观. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 现实拳脚打斗、主角参与对战、屏幕变现代游戏、胜利过度欢乐. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB042.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB043,B02,05,哥哥打赢老大,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB043.png. Panel MSB043, Clip 05 哥哥打赢老大, time 01:15. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Shot size: 中近景. Beat: 阿磊嘴角压不住. Visual focus: 阿磊嘴角轻微上扬但不敢太明显，肩膀一抖. Character focus: 阿磊. Expression: 快赢的得意. Blocking and motion: 手继续操作. Continuity anchors: 哥哥左侧，彬子右侧，街霸屏幕居中，CRT 胜利红光，主角旁观. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 现实拳脚打斗、主角参与对战、屏幕变现代游戏、胜利过度欢乐. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB043.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB044,B02,05,哥哥打赢老大,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB044.png. Panel MSB044, Clip 05 哥哥打赢老大, time 01:17. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Shot size: 中近景. Beat: 彬子表情变僵. Visual focus: 彬子笑意消失，眨眼变少，鼻翼绷紧. Character focus: 彬子. Expression: 从轻蔑转为不信. Blocking and motion: 身体僵住. Continuity anchors: 哥哥左侧，彬子右侧，街霸屏幕居中，CRT 胜利红光，主角旁观. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 现实拳脚打斗、主角参与对战、屏幕变现代游戏、胜利过度欢乐. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB044.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB045,B02,05,哥哥打赢老大,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB045.png. Panel MSB045, Clip 05 哥哥打赢老大, time 01:18. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Shot size: 特写. Beat: 胜利画面亮起. Visual focus: CRT 胜利画面红光爆亮，屏幕边缘反射在机身上. Character focus: 街机屏幕. Expression: 无人物，胜负确定. Blocking and motion: 画面闪红. Continuity anchors: 哥哥左侧，彬子右侧，街霸屏幕居中，CRT 胜利红光，主角旁观. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 现实拳脚打斗、主角参与对战、屏幕变现代游戏、胜利过度欢乐. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB045.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB046,B02,05,哥哥打赢老大,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB046.png. Panel MSB046, Clip 05 哥哥打赢老大, time 01:20. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Shot size: 近景. Beat: 红光照彬子. Visual focus: 胜利红光照到彬子脸，黄发梢和嘴角小痣清楚. Character focus: 彬子. Expression: 受辱后僵住. Blocking and motion: 完全停住一拍. Continuity anchors: 哥哥左侧，彬子右侧，街霸屏幕居中，CRT 胜利红光，主角旁观. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 现实拳脚打斗、主角参与对战、屏幕变现代游戏、胜利过度欢乐. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB046.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB047,B02,05,哥哥打赢老大,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,storyboard,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB047.png. Panel MSB047, Clip 05 哥哥打赢老大, time 01:22. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Shot size: 中景. Beat: 阿磊装不在乎. Visual focus: 阿磊想笑又忍住，手从按钮上离开，下巴更高. Character focus: 阿磊. Expression: 得意但装成熟. Blocking and motion: 肩膀轻抖. Continuity anchors: 哥哥左侧，彬子右侧，街霸屏幕居中，CRT 胜利红光，主角旁观. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 现实拳脚打斗、主角参与对战、屏幕变现代游戏、胜利过度欢乐. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB047.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB048,B02,05,哥哥打赢老大,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,storyboard,B,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB048.png. Panel MSB048, Clip 05 哥哥打赢老大, time 01:24. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Shot size: 近景. Beat: 小川半笑. Visual focus: 小川看到哥哥赢，嘴角刚要笑，眼睛还看彬子反应. Character focus: 小川. Expression: 半笑半怕. Blocking and motion: 身体没有靠前. Continuity anchors: 哥哥左侧，彬子右侧，街霸屏幕居中，CRT 胜利红光，主角旁观. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 现实拳脚打斗、主角参与对战、屏幕变现代游戏、胜利过度欢乐. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB048.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB049,B02,05,哥哥打赢老大,SCN_ARCADE,CAM_ARCADE_03_DUEL_OVER_SHOULDER,end_frame,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB049.png. Panel MSB049, Clip 05 哥哥打赢老大, time 01:26. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_03_DUEL_OVER_SHOULDER. Shot size: 中景. Beat: 彬子视线钉住阿磊. Visual focus: 彬子越过街机盯住阿磊，背景三同伙模糊出现. Character focus: 彬子/阿磊. Expression: 羞辱转为报复. Blocking and motion: 彬子不动，只看. Continuity anchors: 哥哥左侧，彬子右侧，街霸屏幕居中，CRT 胜利红光，主角旁观. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 现实拳脚打斗、主角参与对战、屏幕变现代游戏、胜利过度欢乐. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB049.png; preserve axis, scale, foreground/midground/background, and subject blocking."
MSB050,B02,06,老大记仇,SCN_ARCADE,CAM_ARCADE_04_BOSS_LOSES_REACTION,keyframe,A,"Create a pure cinematic film still for AIGC video generation, 16:9 landscape, high-resolution, photoreal Chinese dreamcore realism, 1990s small-town China, humid yellowed childhood memory, low light, restrained VHS grain, real old clothes, lived-in surfaces, no visible text or annotations. Use the whitebox reference for composition and spatial relationship: whitebox_renders_v2/B02/WB2_ARCADE_MSB050.png. Panel MSB050, Clip 06 老大记仇, time 01:28. Scene lock: SCN_ARCADE. Camera reference: CAM_ARCADE_04_BOSS_LOSES_REACTION. Shot size: 近景. Beat: 彬子脸色沉下. Visual focus: 彬子脸在红光里僵住，嘴角歪笑消失，下颌咬紧. Character focus: 彬子. Expression: 受辱憋怒. Blocking and motion: 只允许眼神变化. Continuity anchors: 彬子中右前景，高杆、大海、小齐聚到身后，CRT 红光和暗黄顶灯. Story stage: S1_ARCADE_PLAY / arcade play and humiliation. Character stage lock: The brothers are absorbed by the arcade; Binzi shifts from swagger to humiliation.. Wardrobe state: Children remain clean; CRT light changes color on clothes; bully clothes can be sweaty, not muddy.. Emotion state: Excited play turning into status pressure and embarrassment.. Environment stage lock: Low-ceiling hidden arcade, CRT glow, smoke haze, plastic curtain, cramped machine rows.. Identity locks: A Lei is the tall older brother with old thin metal-frame glasses, a blue worn tracksuit, protective posture, and a habit of pushing his glasses. Xiao Chuan is the middle/protagonist boy with round eyes, a slightly protruding right ear, half-open mouth, red scarf, blue school jacket and green schoolbag, often gripping the bag straps. Xiao Man is the smallest younger brother with a round head, rounder body, timid downcast eyes, warm old vest or pale shirt, hands gripping his hem, toes turned inward. Binzi is the short bully boss with dyed yellow hair and a compact aggressive body. The other three bullies must have distinct tall-thin, heavy, and errand-runner silhouettes. The image must look like a final movie frame or clean keyframe, not a storyboard drawing.","No text, no captions, no Chinese characters, no English letters, no labels, no arrows, no diagrams, no storyboard frame, no contact sheet, no sketch lines, no watermark. Avoid modern phones, modern cars, LED shop signs, polished mall interiors, fashionable contemporary clothes, glossy advertisement lighting, heroic violence, gore, blood focus, glamorized fighting, or characters looking like adults. Avoid panel-specific problems: 立刻动手、四人统一脸、成年人黑帮、西装化、夸张武器. Do not add alley mud, fight injury, corridor lighting, phone booth glow, or 8-bit pixels.",S1_ARCADE_PLAY,arcade play and humiliation,"Follow whitebox_renders_v2/B02/WB2_ARCADE_MSB050.png; preserve axis, scale, foreground/midground/background, and subject blocking."
