panel_id,batch,clip,clip_title,asset_type,priority,planned_path,zh_prompt,negative_prompt,continuity_check,story_stage,stage_name,character_stage_lock,wardrobe_state,environment_stage_lock,whitebox_reference_path
MSB095,B04,10,围殴哥哥,keyframe,A,micro_storyboard_panels/B04/MSB095_10_哥哥失衡低位.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB095，段落 10《围殴哥哥》。景别：低机位中景。参考机位：CAM_ALLEY_03_BROTHER_BEATEN。本张只画一个画面状态：哥哥失衡低位。画面焦点：阿磊被推到更低位置，混混身体变成画面边框。人物焦点：阿磊/混混。表情要求：阿磊怕丢脸转为真害怕。姿态/运动路径：手持轻晃后停。连续性锚点：哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：复杂武打、血腥、英雄反击、成年人暴力、镜头乱转 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 阿磊/混混 可识别；确认 哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 未漂移；确认只表达「哥哥失衡低位」一个状态。,S3_ALLEY_PRESSURE,巷道压迫阶段 / Alley pressure,角色焦点：阿磊/混混；连续性：哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 / Character focus: 阿磊/混混; continuity: 哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面,角色焦点：阿磊/混混；连续性：哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 / Character focus: 阿磊/混混; continuity: 哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面,哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB095.png
MSB096,B04,10,围殴哥哥,end_frame,A,micro_storyboard_panels/B04/MSB096_10_彬子准备下狠手.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB096，段落 10《围殴哥哥》。景别：中近景。参考机位：CAM_ALLEY_03_BROTHER_BEATEN。本张只画一个画面状态：彬子准备下狠手。画面焦点：彬子表情变空，手臂或身体准备进一步动作，但不展示暴力细节。人物焦点：彬子。表情要求：牙关咬紧，失控前。姿态/运动路径：动作停在准备阶段。连续性锚点：哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：复杂武打、血腥、英雄反击、成年人暴力、镜头乱转 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 彬子 可识别；确认 哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 未漂移；确认只表达「彬子准备下狠手」一个状态。,S3_ALLEY_PRESSURE,巷道压迫阶段 / Alley pressure,角色焦点：彬子；连续性：哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 / Character focus: 彬子; continuity: 哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面,角色焦点：彬子；连续性：哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 / Character focus: 彬子; continuity: 哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面,哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB096.png
MSB097,B04,10,围殴哥哥,storyboard,A,micro_storyboard_panels/B04/MSB097_10_小川视线下坠前.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB097，段落 10《围殴哥哥》。景别：近景。参考机位：CAM_ALLEY_03_BROTHER_BEATEN。本张只画一个画面状态：小川视线下坠前。画面焦点：小川看到彬子的准备动作，脸僵住，眼神即将落向地面。人物焦点：小川。表情要求：恐惧推到顶点。姿态/运动路径：头部开始下移。连续性锚点：哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：复杂武打、血腥、英雄反击、成年人暴力、镜头乱转 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 小川 可识别；确认 哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 未漂移；确认只表达「小川视线下坠前」一个状态。,S3_ALLEY_PRESSURE,巷道压迫阶段 / Alley pressure,角色焦点：小川；连续性：哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 / Character focus: 小川; continuity: 哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面,角色焦点：小川；连续性：哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 / Character focus: 小川; continuity: 哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面,哥哥在中心被围，小川侧面，小满墙边，四个混混轮廓不同，路灯黄，潮湿地面 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB097.png
MSB098,B04,11,石块失手,prop,A,micro_storyboard_panels/B04/MSB098_11_石块再出现.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB098，段落 11《石块失手》。景别：特写。参考机位：CAM_ALLEY_04_STONE_HIT。本张只画一个画面状态：石块再出现。画面焦点：路边普通石块在湿地边缘，旁边碎砖和杂草说明它属于环境。人物焦点：石块/环境。表情要求：无人物，命运感。姿态/运动路径：固定低角度。连续性锚点：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 石块/环境 可识别；确认 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 未漂移；确认只表达「石块再出现」一个状态。,S4_STONE_ACCIDENT,石块意外阶段 / Stone accident,角色焦点：石块/环境；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 石块/环境; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,角色焦点：石块/环境；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 石块/环境; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB098.png
MSB099,B04,11,石块失手,storyboard,A,micro_storyboard_panels/B04/MSB099_11_小川眼神落下.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB099，段落 11《石块失手》。景别：近景。参考机位：CAM_ALLEY_04_STONE_HIT。本张只画一个画面状态：小川眼神落下。画面焦点：小川眼神从哥哥和彬子之间突然落到地面石块。人物焦点：小川。表情要求：恐惧中找到一个错误出口。姿态/运动路径：只有眼神变化。连续性锚点：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 小川 可识别；确认 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 未漂移；确认只表达「小川眼神落下」一个状态。,S4_STONE_ACCIDENT,石块意外阶段 / Stone accident,角色焦点：小川；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 小川; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,角色焦点：小川；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 小川; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB099.png
MSB100,B04,11,石块失手,storyboard,B,micro_storyboard_panels/B04/MSB100_11_手松开书包带.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB100，段落 11《石块失手》。景别：特写。参考机位：CAM_ALLEY_04_STONE_HIT。本张只画一个画面状态：手松开书包带。画面焦点：小川一只手从书包带上松开，指节发白。人物焦点：小川。表情要求：下意识，不是决定。姿态/运动路径：手部松开。连续性锚点：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 小川 可识别；确认 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 未漂移；确认只表达「手松开书包带」一个状态。,S4_STONE_ACCIDENT,石块意外阶段 / Stone accident,角色焦点：小川；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 小川; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,角色焦点：小川；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 小川; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB100.png
MSB101,B04,11,石块失手,storyboard,A,micro_storyboard_panels/B04/MSB101_11_弯身动作开始.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB101，段落 11《石块失手》。景别：中景。参考机位：CAM_ALLEY_04_STONE_HIT。本张只画一个画面状态：弯身动作开始。画面焦点：小川身体歪斜向下，不是漂亮下蹲，书包失去平衡。人物焦点：小川。表情要求：慌乱失控。姿态/运动路径：身体向下折。连续性锚点：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 小川 可识别；确认 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 未漂移；确认只表达「弯身动作开始」一个状态。,S4_STONE_ACCIDENT,石块意外阶段 / Stone accident,角色焦点：小川；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 小川; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,角色焦点：小川；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 小川; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB101.png
MSB102,B04,11,石块失手,keyframe,A,micro_storyboard_panels/B04/MSB102_11_手碰到石块.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB102，段落 11《石块失手》。景别：特写。参考机位：CAM_ALLEY_04_STONE_HIT。本张只画一个画面状态：手碰到石块。画面焦点：小川的手碰到湿石块，泥水和小手比例清楚。人物焦点：小川/石块。表情要求：急促，迟疑不到一秒。姿态/运动路径：手抓住石块。连续性锚点：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 小川/石块 可识别；确认 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 未漂移；确认只表达「手碰到石块」一个状态。,S4_STONE_ACCIDENT,石块意外阶段 / Stone accident,角色焦点：小川/石块；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 小川/石块; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,角色焦点：小川/石块；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 小川/石块; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB102.png
MSB103,B04,11,石块失手,storyboard,A,micro_storyboard_panels/B04/MSB103_11_彬子动作逼近.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB103，段落 11《石块失手》。景别：中景。参考机位：CAM_ALLEY_04_STONE_HIT。本张只画一个画面状态：彬子动作逼近。画面焦点：彬子准备动作继续靠近阿磊，画面边缘小川弯身。人物焦点：彬子/阿磊/小川。表情要求：彬子失控，小川被逼急。姿态/运动路径：两条动作线并置。连续性锚点：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 彬子/阿磊/小川 可识别；确认 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 未漂移；确认只表达「彬子动作逼近」一个状态。,S4_STONE_ACCIDENT,石块意外阶段 / Stone accident,角色焦点：彬子/阿磊/小川；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 彬子/阿磊/小川; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,角色焦点：彬子/阿磊/小川；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 彬子/阿磊/小川; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB103.png
MSB104,B04,11,石块失手,storyboard,A,micro_storyboard_panels/B04/MSB104_11_小川起身甩动.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB104，段落 11《石块失手》。景别：中景。参考机位：CAM_ALLEY_04_STONE_HIT。本张只画一个画面状态：小川起身甩动。画面焦点：小川抓着石块猛地起身，身体歪，动作短促混乱。人物焦点：小川。表情要求：惊恐，不是愤怒。姿态/运动路径：起身+甩动合一。连续性锚点：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 小川 可识别；确认 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 未漂移；确认只表达「小川起身甩动」一个状态。,S4_STONE_ACCIDENT,石块意外阶段 / Stone accident,角色焦点：小川；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 小川; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,角色焦点：小川；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 小川; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB104.png
MSB105,B04,11,石块失手,end_frame,A,micro_storyboard_panels/B04/MSB105_11_遮挡冲击瞬间.png,90年代中国小城，中式梦核现实电影质感，潮湿发黄的童年记忆，低照度，轻微 VHS 噪点，儿童低视角，真实旧衣服和生活痕迹，不漂亮化。人物必须继承 v2 设定：阿磊海军蓝旧运动外套和左眉断点；小川右耳微外翻、过紧红领巾、浅绿色塌书包；小满浅色大衬衫、抓衣角、脚尖内扣；彬子黄发梢、破黑夹克、腰包；高杆高瘦长手臂；大海宽身体褪色 T 恤；小齐条纹内衫和抠袖口。 画面编号 MSB105，段落 11《石块失手》。景别：中景。参考机位：CAM_ALLEY_04_STONE_HIT。本张只画一个画面状态：遮挡冲击瞬间。画面焦点：前景人影或路灯柱遮住冲击瞬间，只看到众人身体突然停住。人物焦点：全体。表情要求：声音抽空。姿态/运动路径：动作后突然 locked-off。连续性锚点：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥。画面应像可用于电影分镜的单张 production storyboard panel，构图清楚，动作状态明确，不要把前后动作合在一张里 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,不要统一脸型，不要统一发型，不要统一身材，不要童模脸，不要网红脸，不要现代校服，不要现代手机，不要液晶屏，不要女生，不要额外角色，不要成年人黑帮，不要动漫化，不要血腥，不要英雄化暴力。 本张特别避免：血腥头部特写、英雄化慢动作、武器摆拍、石块变刀棍、庆祝 【部分原文损坏，需从源文件重建 / Partial source text corrupted; rebuild from source】,确认 全体 可识别；确认 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 未漂移；确认只表达「遮挡冲击瞬间」一个状态。,S4_STONE_ACCIDENT,石块意外阶段 / Stone accident,角色焦点：全体；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 全体; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,角色焦点：全体；连续性：路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Character focus: 全体; continuity: 路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥,路边普通石块、湿地、主角浅绿书包、彬子准备下狠手、声音抽空，避免血腥 / Environment continuity lock,whitebox_renders_v2/B04/WB2_ALLEY_MSB105.png
